time,x,y,z
720.4000000000952,191444.75570357536,-3456769.780761395,226984.22484484848
720.5000000000953,191615.7051434563,-3456746.072365229,227200.93030165788
720.6000000000953,191786.65509351218,-3456722.341733293,227417.63583755284
720.7000000000953,191957.60555302663,-3456698.5888651665,227634.3414511826
720.8000000000953,192128.5565212832,-3456674.813760431,227851.04714119632
720.9000000000954,192299.50799756596,-3456651.016418665,228067.752906243
721.0000000000954,192470.45998115803,-3456627.1968394504,228284.45874497163
721.1000000000954,192641.4124713433,-3456603.355022367,228501.16465603112
721.2000000000954,192812.36546740448,-3456579.4909669952,228717.8706380703
721.3000000000955,192983.31896862586,-3456555.6046729153,228934.57668973802
721.4000000000955,193154.27297428995,-3456531.696139708,229151.28280968292
721.5000000000955,193325.2274836799,-3456507.7653669547,229367.98899655355
721.6000000000955,193496.18249607945,-3456483.8123542354,229584.69524899859
721.7000000000955,193667.1380107714,-3456459.8371011303,229801.4015656665
721.8000000000956,193838.09402703916,-3456435.8396072206,230018.10794520567
721.9000000000956,194009.05054416525,-3456411.8198720873,230234.81438626442
722.0000000000956,194180.0075614335,-3456387.777895311,230451.5208874911
722.1000000000956,194350.96507812612,-3456363.713676472,230668.22744753383
722.2000000000957,194521.92309352584,-3456339.627215152,230884.9340650408
722.3000000000957,194692.88160691605,-3456315.518510932,231101.64073866003
722.4000000000957,194863.8406175793,-3456291.387563393,231318.34746703948
722.5000000000957,195034.8001247985,-3456267.2343721157,231535.05424882713
722.6000000000957,195205.7601278559,-3456243.058936681,231751.76108267083
722.7000000000958,195376.72062603498,-3456218.861256671,231968.46796721828
722.8000000000958,195547.6816186175,-3456194.6413316657,232185.17490111725
722.9000000000958,195718.64310488594,-3456170.399161247,232401.8818830153
723.0000000000958,195889.60508412332,-3456146.1347449967,232618.58891156001
723.1000000000959,196060.5675556117,-3456121.848082495,232835.29598539893
723.2000000000959,196231.53051863302,-3456097.5391733246,233052.00310317942
723.3000000000959,196402.49397246988,-3456073.208017066,233268.7102635488
