Node Number;X Location (m);Y Location (m);Z Location (m)
1134;-2.6093;-1.6156;-6.294
1135;-2.6354;-1.5728;-6.7304
1136;-2.6093;-1.6156;-5.4213
1137;-2.6354;-1.5728;-5.8577
1138;-2.6093;-1.6156;-4.5486
1139;-2.6354;-1.5728;-4.9849
1140;-2.6093;-1.6156;-3.6759
1141;-2.6354;-1.5728;-4.1122
1142;-2.6093;-1.6156;-2.8031
1143;-2.6354;-1.5728;-3.2395
1144;-2.6093;-1.6156;-1.9304
1145;-2.6354;-1.5728;-2.3668
1146;-2.6093;-1.6156;-1.0577
1147;-2.6354;-1.5728;-1.494
1148;-2.6093;-1.6156;-0.18495
1149;-2.6354;-1.5728;-0.62131
1150;-2.6093;-1.6156;0.68778
1151;-2.6354;-1.5728;0.25142
1152;-2.6354;-1.5728;1.1241
1153;2.6607;-1.5295;-8.0395
1154;2.7436;-1.3754;-8.4759
1155;2.6109;-1.5036;-8.9681
1156;2.6607;-1.5295;-7.1668
1157;2.7475;-1.3676;-7.6031
1158;2.6607;-1.5295;-6.294
1159;2.7513;-1.3598;-6.7304
1160;2.6607;-1.5295;-5.4213
1161;2.7552;-1.3519;-5.8577
1162;2.6607;-1.5295;-4.5486
1163;2.759;-1.3441;-4.9849
1164;2.6607;-1.5295;-3.6759
1165;2.7628;-1.3363;-4.1122
1166;2.6607;-1.5295;-2.8031
1167;2.7666;-1.3284;-3.2395
1168;2.6607;-1.5295;-1.9304
1169;2.7704;-1.3205;-2.3668
1170;2.6607;-1.5295;-1.0577
1171;2.7741;-1.3127;-1.494
1172;2.6607;-1.5295;-0.18495
1173;2.7778;-1.3048;-0.62131
1174;2.6607;-1.5295;0.68778
1175;2.7815;-1.2969;0.25142
1176;2.7852;-1.289;1.1241
1177;-2.6607;-1.5295;-8.0395
1178;-2.8504;-1.1377;-8.4759
1179;-2.618;-1.5659;-8.9597
1180;-2.6607;-1.5295;-7.1668
1181;-2.8448;-1.1515;-7.6031
1182;-2.6607;-1.5295;-6.294
1183;-2.8391;-1.1654;-6.7304
1184;-2.6607;-1.5295;-5.4213
1185;-2.8334;-1.1793;-5.8577
1186;-2.6607;-1.5295;-4.5486
1187;-2.8276;-1.1931;-4.9849
1188;-2.6607;-1.5295;-3.6759
1189;-2.8217;-1.2069;-4.1122
1190;-2.6607;-1.5295;-2.8031
1191;-2.8158;-1.2206;-3.2395
1192;-2.6607;-1.5295;-1.9304
1193;-2.8098;-1.2344;-2.3668
1194;-2.6607;-1.5295;-1.0577
1195;-2.8038;-1.2481;-1.494
1196;-2.6607;-1.5295;-0.18495
1197;-2.7976;-1.2617;-0.62131
1198;-2.6607;-1.5295;0.68778
1199;-2.7915;-1.2754;0.25142
1200;-2.7852;-1.289;1.1241
1201;2.8277;-1.1927;-7.1668
1202;2.8209;-1.2088;-8.0395
1203;2.9449;-0.86381;-7.6031
1204;2.8345;-1.1766;-6.294
1205;2.9474;-0.85544;-6.7304
1206;2.8411;-1.1605;-5.4213
1207;2.9498;-0.84707;-5.8577
1208;2.8477;-1.1444;-4.5486
1209;2.9522;-0.83868;-4.9849
1210;2.8541;-1.1282;-3.6759
1211;2.9546;-0.83029;-4.1122
1212;2.8605;-1.1119;-2.8031
1213;2.9569;-0.8219;-3.2395
1214;2.8668;-1.0957;-1.9304
1215;2.9592;-0.81349;-2.3668
1216;2.8729;-1.0794;-1.0577
1217;2.9615;-0.80508;-1.494
1218;2.879;-1.063;-0.18495
1219;2.9638;-0.79667;-0.62131
1220;2.885;-1.0466;0.68778
1221;2.966;-0.78824;0.25142
1222;2.9683;-0.77981;1.1241
1223;2.9425;-0.87218;-8.4759
1224;2.7205;-1.1554;-8.9614
1225;3.0255;-0.51512;-8.0395
1226;3.0581;-0.25848;-8.4759
1227;2.8377;-0.49019;-8.9561
1228;3.0255;-0.51512;-7.1668
1229;3.0581;-0.25848;-7.6031
1230;3.0255;-0.51512;-6.294
1231;3.0581;-0.25848;-6.7304
1232;3.0255;-0.51512;-5.4213
1233;3.0581;-0.25848;-5.8577
1234;3.0255;-0.51512;-4.5486
1235;3.0581;-0.25848;-4.9849
1236;3.0255;-0.51512;-3.6759
1237;3.0581;-0.25848;-4.1122
1238;3.0255;-0.51512;-2.8031
1239;3.0581;-0.25848;-3.2395
1240;3.0255;-0.51512;-1.9304
1241;3.0581;-0.25848;-2.3668
1242;3.0255;-0.51512;-1.0577
1243;3.0581;-0.25848;-1.494
1244;3.0255;-0.51512;-0.18495
1245;3.0581;-0.25848;-0.62131
1246;3.0255;-0.51512;0.68778
1247;3.0581;-0.25848;0.25142
1248;3.0581;-0.25848;1.1241
1249;-2.9029;-0.99604;-0.18495
1250;-2.893;-1.0243;0.68778
1251;-2.972;-0.76532;0.25142
1252;-2.9125;-0.96765;-1.0577
1253;-2.9757;-0.7508;-0.62131
1254;-2.9218;-0.93918;-1.9304
1255;-2.9794;-0.73627;-1.494
1256;-2.9308;-0.91061;-2.8031
1257;-2.9829;-0.72172;-2.3668
1258;-2.9395;-0.88196;-3.6759
1259;-2.9864;-0.70715;-3.2395
1260;-2.948;-0.85322;-4.5486
1261;-2.9898;-0.69256;-4.1122
1262;-2.9562;-0.8244;-5.4213
1263;-2.9932;-0.67796;-4.9849
1264;-2.9641;-0.7955;-6.294
1265;-2.9965;-0.66334;-5.8577
1266;-2.9717;-0.76653;-7.1668
1267;-2.9997;-0.64871;-6.7304
1268;-2.9791;-0.73748;-8.0395
1269;-3.0028;-0.63406;-7.6031
1270;-2.9683;-0.77981;1.1241
1271;-3.0058;-0.6194;-8.4759
1272;-2.8187;-0.86938;-8.9492
1273;-3.0255;-0.51512;-8.0395
1274;-3.0581;-0.25848;-8.4759
1275;-2.8488;-0.60963;-8.9485
1276;-3.0255;-0.51512;-7.1668
1277;-3.0581;-0.25848;-7.6031
1278;-3.0255;-0.51512;-6.294
1279;-3.0581;-0.25848;-6.7304
1280;-3.0255;-0.51512;-5.4213
1281;-3.0581;-0.25848;-5.8577
1282;-3.0255;-0.51512;-4.5486
1283;-3.0581;-0.25848;-4.9849
1284;-3.0255;-0.51512;-3.6759
1285;-3.0581;-0.25848;-4.1122
1286;-3.0255;-0.51512;-2.8031
1287;-3.0581;-0.25848;-3.2395
1288;-3.0255;-0.51512;-1.9304
1289;-3.0581;-0.25848;-2.3668
1290;-3.0255;-0.51512;-1.0577
1291;-3.0581;-0.25848;-1.494
1292;-3.0255;-0.51512;-0.18495
1293;-3.0581;-0.25848;-0.62131
1294;-3.0255;-0.51512;0.68778
1295;-3.0581;-0.25848;0.25142
1296;-3.0581;-0.25848;1.1241
1297;3.069;-2.76E-08;-8.0395
1298;3.0222;0.53394;-8.4759
1299;2.8681;3.45E-02;-8.9515
1300;3.069;-2.76E-08;-7.1668
1301;3.0237;0.52529;-7.6031
1302;3.069;-2.76E-08;-6.294
1303;3.0252;0.51664;-6.7304
1304;3.069;-2.76E-08;-5.4213
1305;3.0267;0.50798;-5.8577
1306;3.069;-2.76E-08;-4.5486
1307;3.0281;0.49931;-4.9849
1308;3.069;-2.76E-08;-3.6759
1309;3.0295;0.49065;-4.1122
1310;3.069;-2.76E-08;-2.8031
1311;3.0309;0.48198;-3.2395
1312;3.069;-2.76E-08;-1.9304
1313;3.0323;0.4733;-2.3668
1314;3.069;-2.76E-08;-1.0577
1315;3.0336;0.46463;-1.494
1316;3.069;-2.76E-08;-0.18495
1317;3.0349;0.45594;-0.62131
1318;3.069;-2.76E-08;0.68778
1319;3.0362;0.44726;0.25142
1320;3.0375;0.43857;1.1241
1321;-3.069;-2.76E-08;-8.0395
1322;-2.966;0.78841;-8.4759
1323;-2.8712;-0.16509;-8.943
1324;-3.069;-2.76E-08;-7.1668
1325;-2.9746;0.75537;-7.6031
1326;-3.069;-2.76E-08;-6.294
1327;-2.9828;0.72224;-6.7304
1328;-3.069;-2.76E-08;-5.4213
1329;-2.9907;0.68902;-5.8577
1330;-3.069;-2.76E-08;-4.5486
1331;-2.9981;0.65571;-4.9849
1332;-3.069;-2.76E-08;-3.6759
1333;-3.0052;0.62232;-4.1122
1334;-3.069;-2.76E-08;-2.8031
1335;-3.012;0.58886;-3.2395
1336;-3.069;-2.76E-08;-1.9304
1337;-3.0183;0.55532;-2.3668
1338;-3.069;-2.76E-08;-1.0577
1339;-3.0243;0.52171;-1.494
1340;-3.069;-2.76E-08;-0.18495
1341;-3.0299;0.48804;-0.62131
1342;-3.069;-2.76E-08;0.68778
1343;-3.0352;0.45431;0.25142
1344;-3.0401;0.42052;1.1241
1345;-2.3795;1.9382;-7.6031
1346;-2.7133;1.4342;-7.1668
1347;-2.6807;1.4942;-8.0395
1348;-1.5168;2.668;-7.6031
1349;-2.0157;2.3143;-7.1668
1350;-1.9432;2.3755;-8.0395
1351;-0.76084;2.9732;-7.6031
1352;-1.0592;2.8804;-7.1668
1353;-0.94586;2.9196;-8.0395
1354;-0.26331;3.0577;-7.6031
1355;-0.55439;3.0185;-7.1668
1356;-0.47315;3.0323;-8.0395
1357;0.24005;3.0596;-7.6031
1358;-3.35E-02;3.0688;-7.1668
1359;1.14E-02;3.069;-8.0395
1360;0.73447;2.9798;-7.6031
1361;0.48599;3.0303;-7.1668
1362;0.49306;3.0291;-8.0395
1363;1.2081;2.8212;-7.6031
1364;0.98915;2.9052;-7.1668
1365;0.9599;2.915;-8.0395
1366;1.9113;2.4012;-7.6031
1367;1.4641;2.6973;-7.1668
1368;1.4032;2.7294;-8.0395
1369;2.6508;1.5466;-7.6031
1370;2.3367;1.9896;-7.1668
1371;2.3089;2.0218;-8.0395
1372;2.8921;1.0268;-7.1668
1373;2.8862;1.0433;-8.0395
1374;-2.4302;1.8743;-6.7304
1375;-2.7445;1.3735;-6.294
1376;-1.6092;2.6133;-6.7304
1377;-2.0863;2.2508;-6.294
1378;-0.8584;2.9465;-6.7304
1379;-1.1709;2.8369;-6.294
1380;-0.32667;3.0516;-6.7304
1381;-0.63522;3.0025;-6.294
1382;0.21409;3.0615;-6.7304
1383;-7.84E-02;3.068;-6.294
1384;0.74596;2.977;-6.7304
1385;0.47892;3.0314;-6.294
1386;1.2538;2.8012;-6.7304
1387;1.0183;2.8951;-6.294
1388;1.9546;2.3661;-6.7304
1389;1.5242;2.6637;-6.294
1390;2.6659;1.5205;-6.7304
1391;2.3641;1.957;-6.294
1392;2.898;1.0102;-6.294
1393;-2.4792;1.809;-5.8577
1394;-2.7744;1.3121;-5.4213
1395;-1.6997;2.5554;-5.8577
1396;-2.1548;2.1853;-5.4213
1397;-0.95503;2.9166;-5.8577
1398;-1.2808;2.789;-5.4213
1399;-0.38989;3.0441;-5.8577
1400;-0.7156;2.9844;-5.4213
1401;0.18811;3.0632;-5.8577
1402;-0.12327;3.0665;-5.4213
1403;0.75744;2.9741;-5.8577
1404;0.47185;3.0325;-5.4213
1405;1.2991;2.7805;-5.8577
1406;1.0473;2.8848;-5.4213
1407;1.9972;2.3302;-5.8577
1408;1.5836;2.6289;-5.4213
1409;2.6806;1.4943;-5.8577
1410;2.391;1.924;-5.4213
1411;2.9037;0.99364;-5.4213
1412;-2.5264;1.7425;-4.9849
1413;-2.8029;1.25;-4.5486
1414;-1.788;2.4943;-4.9849
1415;-2.2214;2.1176;-4.5486
1416;-1.0506;2.8836;-4.9849
1417;-1.3887;2.7368;-4.5486
1418;-0.45294;3.0354;-4.9849
1419;-0.79547;2.9641;-4.5486
1420;0.16212;3.0647;-4.9849
1421;-0.16813;3.0644;-4.5486
1422;0.76892;2.9711;-4.9849
1423;0.46477;3.0336;-4.5486
1424;1.3441;2.759;-4.9849
1425;1.0763;2.8741;-4.5486
1426;2.0392;2.2936;-4.9849
1427;1.6422;2.5927;-4.5486
1428;2.6951;1.468;-4.9849
1429;2.4175;1.8907;-4.5486
1430;2.9093;0.977;-4.5486
1431;-2.5718;1.6747;-4.1122
1432;-2.83;1.1874;-3.6759
1433;-1.8742;2.4302;-4.1122
1434;-2.2858;2.0479;-3.6759
1435;-1.1451;2.8474;-4.1122
1436;-1.4946;2.6805;-3.6759
1437;-0.5158;3.0253;-4.1122
1438;-0.87476;2.9417;-3.6759
1439;0.13611;3.066;-4.1122
1440;-0.21295;3.0616;-3.6759
1441;0.78038;2.9681;-4.1122
1442;0.45769;3.0347;-3.6759
1443;1.3888;2.7368;-4.1122
1444;1.1051;2.8631;-3.6759
1445;2.0805;2.2562;-4.1122
1446;1.6999;2.5552;-3.6759
1447;2.7094;1.4415;-4.1122
1448;2.4434;1.857;-3.6759
1449;2.9149;0.96034;-3.6759
1450;-2.6154;1.6058;-3.2395
1451;-2.8557;1.1241;-2.8031
1452;-1.9581;2.3632;-3.2395
1453;-2.348;1.9763;-2.8031
1454;-1.2383;2.8081;-3.2395
1455;-1.5981;2.6201;-2.8031
1456;-0.57844;3.014;-3.2395
1457;-0.95342;2.9171;-2.8031
1458;0.1101;3.067;-3.2395
1459;-0.25773;3.0582;-2.8031
1460;0.79182;2.9651;-3.2395
1461;0.45061;3.0357;-2.8031
1462;1.433;2.7139;-3.2395
1463;1.1338;2.8519;-2.8031
1464;2.1211;2.218;-3.2395
1465;1.7568;2.5164;-2.8031
1466;2.7234;1.4149;-3.2395
1467;2.469;1.8229;-2.8031
1468;2.9203;0.94364;-2.8031
1469;-2.6572;1.5357;-2.3668
1470;-2.88;1.0603;-1.9304
1471;-2.0396;2.2932;-2.3668
1472;-2.408;1.9027;-1.9304
1473;-1.3301;2.7658;-2.3668
1474;-1.6992;2.5557;-1.9304
1475;-0.64082;3.0014;-2.3668
1476;-1.0314;2.8905;-1.9304
1477;8.41E-02;3.0678;-2.3668
1478;-0.30245;3.0541;-1.9304
1479;0.80326;2.962;-2.3668
1480;0.44353;3.0368;-1.9304
1481;1.4769;2.6903;-2.3668
1482;1.1625;2.8403;-1.9304
1483;2.161;2.1792;-2.3668
1484;1.8128;2.4764;-1.9304
1485;2.7371;1.3882;-2.3668
1486;2.494;1.7885;-1.9304
1487;2.9257;0.92691;-1.9304
1488;-2.697;1.4645;-1.494
1489;-2.9029;0.99601;-1.0577
1490;-2.1186;2.2205;-1.494
1491;-2.4656;1.8274;-1.0577
1492;-1.4206;2.7204;-1.494
1493;-1.7977;2.4873;-1.0577
1494;-0.70293;2.9874;-1.494
1495;-1.1086;2.8618;-1.0577
1496;5.81E-02;3.0685;-1.494
1497;-0.34711;3.0493;-1.0577
1498;0.81468;2.9589;-1.494
1499;0.43644;3.0378;-1.0577
1500;1.5204;2.6659;-1.494
1501;1.1909;2.8285;-1.0577
1502;2.2002;2.1396;-1.494
1503;1.8679;2.4351;-1.0577
1504;2.7506;1.3613;-1.494
1505;2.5186;1.7537;-1.0577
1506;2.9309;0.91016;-1.0577
1507;-2.735;1.3923;-0.62131
1508;-2.9243;0.93119;-0.18495
1509;-2.1949;2.145;-0.62131
1510;-2.521;1.7503;-0.18495
1511;-1.5094;2.6722;-0.62131
1512;-1.8935;2.4152;-0.18495
1513;-0.76474;2.9722;-0.62131
1514;-1.185;2.831;-0.18495
1515;3.20E-02;3.0688;-0.62131
1516;-0.39169;3.0439;-0.18495
1517;0.8261;2.9557;-0.62131
1518;0.42935;3.0388;-0.18495
1519;1.5635;2.6409;-0.62131
1520;1.2193;2.8164;-0.18495
1521;2.2387;2.0993;-0.62131
1522;1.9221;2.3926;-0.18495
1523;2.7638;1.3343;-0.62131
1524;2.5427;1.7186;-0.18495
1525;2.9361;0.89337;-0.18495
1526;-2.771;1.3191;0.25142
1527;-2.9443;0.86591;0.68778
1528;-2.2686;2.0669;0.25142
1529;-2.5739;1.6715;0.68778
1530;-1.5967;2.621;0.25142
1531;-1.9864;2.3394;0.68778
1532;-0.82622;2.9557;0.25142
1533;-1.2606;2.7981;0.68778
1534;5.99E-03;3.069;0.25142
1535;-0.43619;3.0378;0.68778
1536;0.8375;2.9525;0.25142
1537;0.42226;3.0398;0.68778
1538;1.6062;2.6151;0.25142
1539;1.2476;2.804;0.68778
1540;2.2764;2.0583;0.25142
1541;1.9753;2.3488;0.68778
1542;2.7767;1.3071;0.25142
1543;2.5662;1.6832;0.68778
1544;2.9412;0.87655;0.68778
1545;-2.8051;1.245;1.1241
1546;-2.3396;1.9862;1.1241
1547;-1.6822;2.5669;1.1241
1548;-0.88735;2.9379;1.1241
1549;-2.00E-02;3.0689;1.1241
1550;0.84889;2.9493;1.1241
1551;1.6485;2.5887;1.1241
1552;2.3134;2.0166;1.1241
1553;2.7894;1.2799;1.1241
1554;-2.3272;2.0008;-8.4759
1555;-1.4226;2.7194;-8.4759
1556;-1.8618;2.1751;-8.9537
1557;-2.6331;1.334;-8.9531
1558;2.6356;1.5725;-8.4759
1559;2.7583;1.0608;-8.9606
1560;1.8674;2.4354;-8.4759
1561;2.1045;1.9432;-8.9587
1562;1.1622;2.8404;-8.4759
1563;1.2451;2.6793;-8.9588
1564;0.72296;2.9826;-8.4759
1565;0.82979;2.777;-8.9606
1566;0.266;3.0575;-8.4759
1567;0.39022;2.8416;-8.9574
1568;-0.19984;3.0625;-8.4759
1569;-5.78E-02;2.8662;-8.9563
1570;-0.66245;2.9967;-8.4759
1571;-0.50847;2.8494;-8.9574
1572;-0.9668;2.7906;-8.9563
1574;0.64385;2.5907;-10.473
1577;0.21462;2.5907;-10.473
1579;-0.21462;2.5907;-10.473
1580;-0.64385;2.5907;-10.473
1582;-0.42924;2.5907;-10.471
1583;-0.85847;2.5907;-10.471
1584;-0.62949;2.6201;-9.9596
1585;-3.06E-13;2.5907;-10.471
1586;-0.19739;2.622;-9.9601
1587;0.42924;2.5907;-10.471
1588;0.23401;2.6194;-9.9606
1589;0.85847;2.5907;-10.471
1590;0.68258;2.6117;-9.9623
1591;-1.0731;2.5907;-10.473
1592;-1.4525;2.2113;-10.471
1593;-1.061;2.6135;-9.9595
1595;1.0731;2.5907;-10.473
1596;1.4525;2.2113;-10.471
1597;1.0925;2.6007;-9.9628
1600;1.8319;1.8319;-10.473
1601;2.5907;1.0731;-10.473
1603;2.2113;1.4525;-10.471
1604;2.6095;1.0717;-9.965
1605;2.5907;0.57759;-10.471
1606;1.8628;1.8444;-9.9626
1607;-1.8319;1.8319;-10.473
1609;-2.2113;1.4525;-10.471
1610;-1.8203;1.8863;-9.9569
1611;-2.5907;1.0731;-10.473
1612;-2.5907;0.3369;-10.471
1613;-2.5956;1.1032;-9.9552
1615;0.50564;2.692;-9.4573
1616;0.93645;2.6552;-9.4582
1617;6.99E-02;2.7114;-9.4564
1618;-0.36872;2.7129;-9.4553
1619;-0.80686;2.6961;-9.4542
1620;-1.4463;2.3422;-9.4541
1621;1.5602;2.2669;-9.4624
1622;2.3185;1.4843;-9.4637
1623;2.7026;0.56448;-9.4551
1625;2.5907;-0.4266;-10.473
1627;2.5907;0.21989;-10.473
1628;2.5907;-0.2067;-10.471
1629;2.5907;-0.78429;-10.471
1630;2.6182;-0.48608;-9.9588
1631;2.6229;7.66E-02;-9.9531
1632;2.5907;-1.0731;-10.473
1633;2.5826;-1.2795;-10.471
1634;2.6052;-1.0823;-9.9661
1637;-2.5907;-2.08E-02;-10.473
1638;-2.5907;-0.54694;-10.473
1640;-2.5907;-0.56773;-10.471
1641;-2.5907;-0.90464;-10.471
1642;-2.6216;-0.74626;-9.9489
1643;-2.6244;-0.37116;-9.9414
1644;-2.5907;-1.0731;-10.473
1645;-2.5826;-1.2795;-10.471
1646;-2.6174;-1.0492;-9.9499
1649;-2.5581;-1.485;-10.473
1651;-2.4394;-1.8801;-10.473
1653;-2.1998;-2.2226;-10.473
1655;-1.8507;-2.4525;-10.473
1656;-1.469;-2.5608;-10.473
1658;-1.6627;-2.5165;-10.471
1659;-1.2716;-2.5831;-10.471
1660;-1.7378;-2.4906;-9.958
1661;-2.0347;-2.3521;-10.471
1662;-2.0144;-2.3575;-9.9595
1663;-2.3338;-2.0614;-10.471
1664;-2.2639;-2.1455;-9.9591
1665;-2.51;-1.686;-10.471
1666;-2.454;-1.8538;-9.9582
1667;-2.5604;-1.542;-9.9569
1668;-1.0731;-2.5907;-10.473
1669;-0.71539;-2.5907;-10.471
1670;-1.0925;-2.6007;-9.9628
1673;-0.3577;-2.5907;-10.473
1674;0.3577;-2.5907;-10.473
1676;5.52E-13;-2.5907;-10.471
1677;-0.39143;-2.617;-9.9608
1678;0.71539;-2.5907;-10.471
1679;0.2978;-2.6218;-9.9594
1680;1.0731;-2.5907;-10.473
1681;1.2716;-2.5831;-10.471
1682;1.061;-2.6135;-9.9595
1685;1.477;-2.5595;-10.473
1687;1.8654;-2.446;-10.473
1689;2.2113;-2.2113;-10.473
1691;2.446;-1.8654;-10.473
1692;2.5595;-1.477;-10.473
1693;1.6627;-2.5165;-10.471
1694;1.5809;-2.5482;-9.9636
1695;2.0347;-2.3521;-10.471
1696;2.0463;-2.3423;-9.9645
1697;2.3338;-2.0614;-10.471
1698;2.2912;-2.1117;-9.9651
1699;2.51;-1.686;-10.471
1700;2.4681;-1.8065;-9.966
1701;2.5632;-1.4839;-9.9664
1702;-2.2401;1.5971;-9.4515
1703;-2.6909;0.45293;-9.4414
1704;2.7125;-0.20865;-9.4488
1705;2.6786;-0.79389;-9.4589
1706;2.6218;-1.2988;-9.4636
1707;-2.7041;-0.84354;-9.4361
1708;-2.7186;-0.49873;-9.4301
1709;-2.6558;-1.2944;-9.4437
1710;-2.5268;-1.7171;-9.4446
1711;-2.4003;-1.9477;-9.4465
1712;-2.24;-2.1463;-9.4486
1713;-2.0765;-2.2902;-9.4502
1714;-1.5874;-2.5376;-9.4556
1715;-0.80647;-2.6668;-9.4584
1716;-0.11205;-2.7081;-9.4572
1717;0.63184;-2.7037;-9.4557
1718;1.3639;-2.632;-9.4573
1719;2.5429;-1.6105;-9.4618
1720;2.4356;-1.8621;-9.4604
1721;2.2898;-2.0878;-9.4592
1722;1.9683;-2.3853;-9.4569
1749;4.23E-02;-0.39776;6.8241
1750;0.49363;-0.4086;6.6846
1751;0.33796;-0.3759;6.7676
1752;-6.16E-17;-0.4;6.8241
1753;1.56E-16;-2.9203;3.0437
1754;1.10E-16;-2.6853;3.9452
1755;5.28E-17;-2.285;4.7862
1756;1.12E-16;-1.7893;5.5719
1757;1.33E-16;-1.1872;6.2343
1758;2.94E-17;-0.72295;6.6056
1759;2.107;-1.6939;3.0087
1760;1.8723;-1.5593;3.8526
1761;1.6285;-1.4482;4.5398
1762;1.4346;-1.3324;5.0585
1763;1.2598;-1.181;5.5467
1764;1.0758;-0.99875;5.978
1765;0.88097;-0.80682;6.285
1766;0.71151;-0.63407;6.4791
1767;0.61081;-0.53011;6.5785
1768;0.55763;-0.47501;6.6277
1769;-0.49363;-0.4086;6.6846
1770;-4.23E-02;-0.39776;6.8241
1771;-0.32568;-0.37463;6.7723
1772;-2.107;-1.6939;3.0088
1773;-1.8723;-1.5592;3.8528
1774;-1.6288;-1.4484;4.539
1775;-1.4349;-1.3326;5.0578
1776;-1.26;-1.1812;5.5461
1777;-1.076;-0.99901;5.9775
1778;-0.88121;-0.80707;6.2847
1779;-0.71168;-0.63425;6.479
1780;-0.61089;-0.53019;6.5784
1781;-0.55769;-0.47508;6.6277
1782;0.51855;-0.41496;6.6668
1783;2.1525;-1.6391;2.9954
1784;1.9146;-1.5094;3.8344
1785;1.6573;-1.399;4.528
1786;1.4546;-1.286;5.0481
1787;1.2737;-1.1419;5.5373
1788;1.0866;-0.96929;5.9689
1789;0.89223;-0.78666;6.2756
1790;0.7229;-0.62013;6.4713
1791;0.62324;-0.52041;6.5706
1792;0.57469;-0.47158;6.6161
1793;8.95E-02;-2.46E-02;6.8241
1794;5.87E-02;-0.16218;6.8241
1795;7.79E-02;-6.73E-02;6.8241
1796;9.29E-02;-7.72E-03;6.8241
1797;-9.29E-02;-7.72E-03;6.8241
1798;8.87E-02;3.11E-02;6.8241
1799;4.09E-02;8.56E-02;6.8241
1800;-5.99E-02;7.33E-02;6.8241
1801;-8.95E-02;-2.46E-02;6.8241
1802;-6.24E-02;-0.1404;6.8241
1803;-0.51855;-0.41496;6.6668
1804;-2.1524;-1.6391;2.9955
1805;-1.9145;-1.5093;3.8346
1806;-1.6577;-1.3992;4.5268
1807;-1.455;-1.2862;5.0472
1808;-1.274;-1.1422;5.5364
1809;-1.0869;-0.9696;5.9683
1810;-0.89255;-0.78697;6.2751
1811;-0.72312;-0.62036;6.4711
1812;-0.62334;-0.52052;6.5705
1813;-0.57475;-0.47164;6.6161
1814;0.53003;-0.41782;6.6582
1815;2.1739;-1.6145;2.9871
1816;1.9356;-1.4874;3.8227
1817;1.6734;-1.3778;4.5181
1818;1.467;-1.2665;5.0386
1819;1.2832;-1.1265;5.5265
1820;1.0948;-0.95889;5.9581
1821;0.90101;-0.78112;6.2657
1822;0.73117;-0.617;6.4639
1823;0.6305;-0.51771;6.565
1824;0.58319;-0.47075;6.6097
1825;0.59109;-0.4294;6.606
1826;2.2723;-1.4689;2.9955
1827;2.0157;-1.352;3.8525
1828;1.729;-1.2476;4.5724
1829;1.5022;-1.1394;5.1059
1830;1.2862;-1.0041;5.6055
1831;1.0753;-0.84968;6.0123
1832;0.8727;-0.68345;6.3029
1833;0.71499;-0.54326;6.4819
1834;0.63601;-0.47096;6.5623
1835;0.61036;-0.177;6.6119
1836;0.60874;-0.37659;6.5892
1837;0.6082;-0.2937;6.5937
1838;2.6558;-0.57057;2.9577
1839;2.3788;-0.54431;3.8204
1840;2.0459;-0.53423;4.6267
1841;1.6886;-0.49614;5.3028
1842;1.2538;-0.42016;5.8763
1843;0.90729;-0.30781;6.2958
1844;0.72702;-0.23144;6.4918
1845;0.63263;-6.51E-02;6.6118
1846;2.6839;-0.10659;3.0676
1847;2.3537;-0.13484;4.032
1848;1.9564;-0.17691;4.9475
1849;1.4318;-0.18954;5.7259
1850;0.94894;-0.13671;6.2952
1851;0.73407;-9.04E-02;6.5145
1852;-0.63263;-6.51E-02;6.6118
1853;0.62499;0.12177;6.6116
1854;0.41945;0.48062;6.6114
1855;-0.125;0.62596;6.6113
1856;-0.56116;0.30222;6.6115
1857;-2.6804;-0.10668;3.0806
1858;-2.3438;-0.13619;4.0569
1859;-1.9297;-0.17832;4.9989
1860;-1.3803;-0.18789;5.7895
1861;-0.89618;-0.12637;6.351
1862;-0.61036;-0.177;6.6119
1863;-2.6294;-0.56727;3.0535
1864;-2.3062;-0.54232;4.0026
1865;-1.9328;-0.52513;4.8699
1866;-1.4977;-0.46875;5.5672
1867;-1.0305;-0.35363;6.1524
1868;-0.76729;-0.24936;6.4492
1869;-0.59109;-0.4294;6.606
1870;-0.60979;-0.34746;6.5889
1871;-2.2722;-1.4689;2.9957
1872;-2.0156;-1.3519;3.8528
1873;-1.7296;-1.2478;4.571
1874;-1.5028;-1.1397;5.1046
1875;-1.2867;-1.0044;5.6044
1876;-1.0758;-0.85003;6.0116
1877;-0.87309;-0.68379;6.3024
1878;-0.71521;-0.54345;6.4816
1879;-0.63611;-0.47105;6.5622
1880;-0.53003;-0.41782;6.6582
1881;-2.1738;-1.6145;2.9872
1882;-1.9355;-1.4874;3.823
1883;-1.6734;-1.3778;4.518
1884;-1.4671;-1.2665;5.0386
1885;-1.2832;-1.1265;5.5265
1886;-1.0948;-0.95885;5.9582
1887;-0.90095;-0.78106;6.2658
1888;-0.7311;-0.61693;6.4639
1889;-0.63046;-0.51766;6.565
1890;-0.58316;-0.47072;6.6097
1891;0.12866;-3.61E-02;6.8231
1892;0.19579;-5.57E-02;6.8164
1893;0.34691;-9.99E-02;6.7778
1894;0.51123;-0.148;6.6926
1895;0.13216;-1.19E-02;6.8232
1896;0.19981;-1.91E-02;6.8169
1897;0.34886;-3.49E-02;6.7816
1898;0.53405;-5.46E-02;6.6899
1899;-0.19643;-1.87E-02;6.8173
